Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,LT-1_Count,LT-1_Percent,GT-1_LT0_Count,GT-1_LT0_Percent,GT0_LT1_Count,GT0_LT1_Percent,GT1_Count,GT1_Percent,Exc_Count,Exc_Percent,Count_Hist,Area_HA,Area_Acres
Abies balsamea,Max CL,Class I Areas,Rainbow Lake Wilderness,30285,27256500,-12.235084,-5.939861,6.295222,-11.684458,1.582734,-353863.8223,30285,100,0,0,0,0,0,0,0,0,30285,2725.65,6735.217433
Abies balsamea,Max CL,Class I Areas,Presidential Range-Dry River Wilderness,122480,110232000,-9.350826,-7.195706,2.15512,-8.279575,0.660831,-1014082.393,122480,100,0,0,0,0,0,0,0,0,122480,11023.2,27238.87836
Abies balsamea,Max CL,Class I Areas,Lye Brook Wilderness,70882,63793800,-7.797111,-6.404727,1.392384,-6.563686,0.190884,-465247.188,70882,100,0,0,0,0,0,0,0,0,70882,6379.38,15763.76695
Abies balsamea,Max CL,Class I Areas,Great Gulf Wilderness,19050,17145000,-8.819469,-7.668925,1.150544,-8.359326,0.487638,-159245.167,19050,100,0,0,0,0,0,0,0,0,19050,1714.5,4236.615225
Abies balsamea,Max CL,Class I Areas,Dolly Sods Wilderness,38173,34355700,-6.267435,-5.281534,0.985901,-5.614966,0.294109,-214340.0795,38173,100,0,0,0,0,0,0,0,0,38173,3435.57,8489.465249
Abies balsamea,Max CL,Class I Areas,Boundary Waters Canoe Area Wilderness,3505157,3154641300,-16.990082,-13.81876,3.171322,-15.16457,0.528329,-53154199.56,3505157,100,0,0,0,0,0,0,0,0,3505157,315464.13,779527.6384
Abies balsamea,Max CL,Class I Areas,Shenandoah NP,91083,81974700,-6.31166,-2.896967,3.414693,-4.821612,1.081547,-439166.9205,91083,100,0,0,0,0,0,0,0,0,91083,8197.47,20256.35824
Abies balsamea,Max CL,Class I Areas,Isle Royale NP,326221,293598900,-10.081877,-7.486294,2.595583,-9.052801,0.977932,-2953213.937,326221,100,0,0,0,0,0,0,0,0,326221,29359.89,72549.75618
Abies balsamea,Max CL,Class I Areas,Acadia NP,40979,36881100,-12.197096,-9.408619,2.788477,-12.060924,0.191021,-494244.6099,40979,100,0,0,0,0,0,0,0,0,40979,3688.11,9113.504216
Abies balsamea,Max CL,Class I Areas,Voyageurs NP,517169,465452100,-16.495436,-9.800913,6.694523,-15.568106,1.164132,-8051341.736,517169,100,0,0,0,0,0,0,0,0,517169,46545.21,115015.5412
Abies balsamea,Max CL,Class I Areas,Seney Wilderness,74128,66715200,-8.5285,-8.021276,0.507223,-8.322574,0.176131,-616935.788,74128,100,0,0,0,0,0,0,0,0,74128,6671.52,16485.6595
Abies balsamea,Max CL,Class I Areas,Moosehorn Wilderness EDM,9694,8724600,-16.40799,-10.379309,6.028681,-12.742813,2.925151,-123528.8257,9694,100,0,0,0,0,0,0,0,0,9694,872.46,2155.892283
Abies balsamea,Max CL,Class I Areas,Moosehorn Wilderness BAR,11168,10051200,-16.656473,-16.457535,0.198938,-16.583784,0.084637,-185207.7032,11168,100,0,0,0,0,0,0,0,0,11168,1005.12,2483.701776
Abies balsamea,Max CL,Ecoregions Combined,All Ecoregions,342304334,308073900600,-18.195515,0.02215,18.217665,-11.512397,3.977116,-3940743519,342292341,99.99649639,11978,0.003499225,15,4.38207E-06,0,0,15,4.38207E-06,342304334,30807390.06,76126601.21
Abies balsamea,Max CL,Ecoregions Level 2,Atlantic Highlands,100982399,90884159100,-18.195515,-3.608346,14.587169,-12.277037,4.101555,-1239764644,100982399,100,0,0,0,0,0,0,0,0,100982399,9088415.91,22457930.13
Abies balsamea,Max CL,Ecoregions Level 2,Mixed Wood Plains,73712042,66340837800,-17.691664,0.02215,17.713814,-10.863913,4.980507,-800801181.4,73700049,99.98372993,11978,0.016249719,15,2.03495E-05,0,0,15,2.03495E-05,73712042,6634083.78,16393152.72
Abies balsamea,Max CL,Ecoregions Level 2,Mixed Wood Shield,167609893,150848903700,-17.073713,-2.628893,14.44482,-11.336907,3.269711,-1900177694,167609893,100,0,0,0,0,0,0,0,0,167609893,15084890.37,37275518.35
Abies balsamea,Max CL,Ecoregions Level 3,Acadian Plains and Hills,35483207,31934886300,-17.691664,-7.345909,10.345755,-15.237182,3.154438,-540664078.9,35483207,100,0,0,0,0,0,0,0,0,35483207,3193488.63,7891270.079
Abies balsamea,Max CL,Ecoregions Level 3,Driftless Area,1090584,981525600,-5.553461,0.02215,5.575611,-3.886007,0.66183,-4238016.857,1087375,99.70575398,3194,0.292870609,15,0.00137541,0,0,15,0.00137541,1090584,98152.56,242539.8834
Abies balsamea,Max CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,7128483,6415634700,-15.573708,-0.90658,14.667128,-8.180663,1.568158,-58315719.57,7119699,99.87677603,8784,0.123223973,0,0,0,0,0,0,7128483,641563.47,1585335.413
Abies balsamea,Max CL,Ecoregions Level 3,Erie Drift Plain,975889,878300100,-6.099217,-3.352063,2.747154,-4.898342,0.605081,-4780238.148,975889,100,0,0,0,0,0,0,0,0,975889,87830.01,217032.3462
Abies balsamea,Max CL,Ecoregions Level 3,North Central Appalachians,3513991,3162591900,-6.850368,-3.608346,3.242022,-5.540332,0.699103,-19468678.27,3513991,100,0,0,0,0,0,0,0,0,3513991,316259.19,781492.2714
Abies balsamea,Max CL,Ecoregions Level 3,North Central Hardwood Forests,17502903,15752612700,-15.150437,-2.230614,12.919824,-6.778377,2.45925,-118641278.1,17502903,100,0,0,0,0,0,0,0,0,17502903,1575261.27,3892549.361
Abies balsamea,Max CL,Ecoregions Level 3,Northeastern Coastal Zone,963630,867267000,-14.387938,-5.426427,8.961511,-8.468218,0.80862,-8160229.383,963630,100,0,0,0,0,0,0,0,0,963630,86726.7,214306.012
Abies balsamea,Max CL,Ecoregions Level 3,Northern Allegheny Plateau,10567346,9510611400,-13.50369,-2.679983,10.823707,-6.245809,0.957814,-66001620.54,10567346,100,0,0,0,0,0,0,0,0,10567346,951061.14,2350119.63
Abies balsamea,Max CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,97468408,87721567200,-18.195515,-4.67013,13.525385,-12.519913,3.9644,-1220295966,97468408,100,0,0,0,0,0,0,0,0,97468408,8772156.72,21676437.86
Abies balsamea,Max CL,Ecoregions Level 3,Northern Lakes and Forests,150387860,135349074000,-17.073713,-2.628893,14.44482,-11.30002,3.287487,-1699385880,150387860,100,0,0,0,0,0,0,0,0,150387860,13534907.4,33445432.93
Abies balsamea,Max CL,Ecoregions Level 3,Northern Minnesota Wetlands,17222033,15499829700,-15.96096,-6.797139,9.163821,-11.659008,3.091531,-200791814,17222033,100,0,0,0,0,0,0,0,0,17222033,1549982.97,3830085.418
Abies balsamea,Max CL,Forest Service Admin Areas,Hiawatha National Forest,4617019,4155317100,-15.637829,-5.713662,9.924167,-9.875092,2.841085,-45593488.17,4617019,100,0,0,0,0,0,0,0,0,4617019,415531.71,1026799.632
Abies balsamea,Max CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,7876485,7088836500,-14.311841,-4.490725,9.821116,-12.383942,1.942721,-97541935.03,7876485,100,0,0,0,0,0,0,0,0,7876485,708883.65,1751686.943
Abies balsamea,Max CL,Forest Service Admin Areas,Huron-Manistee National Forest,2168443,1951598700,-12.930403,-4.651951,8.278452,-7.411579,2.354303,-16071585.61,2168443,100,0,0,0,0,0,0,0,0,2168443,195159.87,482249.7968
Abies balsamea,Max CL,Forest Service Admin Areas,Superior National Forest,14601649,13141484100,-17.073713,-7.485358,9.588356,-14.512408,1.652327,-211905085.7,14601649,100,0,0,0,0,0,0,0,0,14601649,1314148.41,3247326.429
Abies balsamea,Max CL,Forest Service Admin Areas,Allegheny National Forest,336500,302850000,-6.629781,-5.610443,1.019338,-6.116782,0.222771,-2058297.002,336500,100,0,0,0,0,0,0,0,0,336500,30285,74835.74925
Abies balsamea,Max CL,Forest Service Admin Areas,Chippewa National Forest,5113276,4601948400,-16.342262,-7.327255,9.015007,-13.06508,2.763688,-66805357.99,5113276,100,0,0,0,0,0,0,0,0,5113276,460194.84,1137164.459
Abies balsamea,Max CL,Forest Service Admin Areas,White Mountain National Forest,3967305,3570574500,-16.727947,-7.195706,9.532241,-11.011704,3.116893,-43686789.17,3967305,100,0,0,0,0,0,0,0,0,3967305,357057.45,882306.8118
Abies balsamea,Max CL,Forest Service Admin Areas,Monongahela National Forest,609923,548930700,-8.367905,-5.206911,3.160994,-6.262198,0.584572,-3819458.402,609923,100,0,0,0,0,0,0,0,0,609923,54893.07,135643.5206
Abies balsamea,Max CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,3346011,3011409900,-16.079197,-6.402604,9.676593,-7.785655,1.59969,-26050886.85,3346011,100,0,0,0,0,0,0,0,0,3346011,301140.99,744134.4433
Abies balsamea,Max CL,Forest Service Admin Areas,Ottawa National Forest,6318210,5686389000,-14.408354,-6.993938,7.414415,-13.175478,0.842496,-83245437.23,6318210,100,0,0,0,0,0,0,0,0,6318210,568638.9,1405135.154
Abies balsamea,Max CL,Forest Service Wilderness Areas,Big Branch Wilderness,30232,27208800,-7.942942,-7.271362,0.671579,-7.676826,0.226582,-232085.7964,30232,100,0,0,0,0,0,0,0,0,30232,2720.88,6723.430524
Abies balsamea,Max CL,Forest Service Wilderness Areas,Delirium Wilderness,44197,39777300,-7.898975,-7.038604,0.860371,-7.576123,0.219306,-334841.9208,44197,100,0,0,0,0,0,0,0,0,44197,3977.73,9829.169717
Abies balsamea,Max CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,60596,54536400,-6.267435,-5.206911,1.060524,-5.485175,0.288261,-332379.6756,60596,100,0,0,0,0,0,0,0,0,60596,5453.64,13476.21712
Abies balsamea,Max CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,21193,19073700,-7.302073,-6.661193,0.64088,-7.156508,0.08355,-151667.8723,21193,100,0,0,0,0,0,0,0,0,21193,1907.37,4713.206639
Abies balsamea,Max CL,Forest Service Wilderness Areas,Glastenbury Wilderness,100106,90095400,-7.935329,-6.542434,1.392896,-7.124889,0.334479,-713244.1729,100106,100,0,0,0,0,0,0,0,0,100106,9009.54,22263.02382
Abies balsamea,Max CL,Forest Service Wilderness Areas,Great Gulf Wilderness,18718,16846200,-8.819469,-7.668925,1.150544,-8.359176,0.49223,-156467.0557,18718,100,0,0,0,0,0,0,0,0,18718,1684.62,4162.780251
Abies balsamea,Max CL,Forest Service Wilderness Areas,Headwaters Wilderness,94429,84986100,-13.974503,-13.541432,0.43307,-13.850583,0.160801,-1307896.717,94429,100,0,0,0,0,0,0,0,0,94429,8498.61,21000.49024
Abies balsamea,Max CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,9957,8961300,-7.835911,-7.68558,0.150331,-7.722991,0.047465,-76897.82545,9957,100,0,0,0,0,0,0,0,0,9957,896.13,2214.382037
Abies balsamea,Max CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,55410,49869000,-8.149504,-7.520377,0.629127,-7.694225,0.193282,-426337.018,55410,100,0,0,0,0,0,0,0,0,55410,4986.9,12322.87925
Abies balsamea,Max CL,Forest Service Wilderness Areas,Boundary Waters Canoe Area Wilderness,3524563,3172106700,-16.990082,-13.81876,3.171322,-15.16505,0.53044,-53450173.89,3524563,100,0,0,0,0,0,0,0,0,3524563,317210.67,783843.4261
Abies balsamea,Max CL,Forest Service Wilderness Areas,Breadloaf Wilderness,112229,101006100,-13.578623,-7.34097,6.237653,-7.527845,0.33563,-844842.5068,112229,100,0,0,0,0,0,0,0,0,112229,10100.61,24959.11234
Abies balsamea,Max CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,16581,14922900,-13.88227,-7.692252,6.190018,-10.28241,2.99917,-170492.6476,16581,100,0,0,0,0,0,0,0,0,16581,1492.29,3687.523205
Abies balsamea,Max CL,Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,50148,45133200,-16.3445,-9.980142,6.364358,-12.552179,2.915514,-629466.6647,50148,100,0,0,0,0,0,0,0,0,50148,4513.32,11152.63939
Abies balsamea,Max CL,Forest Service Wilderness Areas,Big Island Lake Wilderness,20994,18894600,-8.023316,-7.542411,0.480905,-7.775066,0.199907,-163229.7413,20994,100,0,0,0,0,0,0,0,0,20994,1889.46,4668.950133
Abies balsamea,Max CL,Forest Service Wilderness Areas,Lye Brook Wilderness,80947,72852300,-7.797111,-6.404727,1.392384,-6.577223,0.205615,-532406.476,80947,100,0,0,0,0,0,0,0,0,80947,7285.23,18002.16759
Abies balsamea,Max CL,Forest Service Wilderness Areas,Mackinac Wilderness,47500,42750000,-7.955159,-7.708679,0.24648,-7.740544,0.049475,-367675.8339,47500,100,0,0,0,0,0,0,0,0,47500,4275,10563.73875
Abies balsamea,Max CL,Forest Service Wilderness Areas,McCormick Wilderness,72136,64922400,-13.813941,-13.330153,0.483788,-13.472251,0.102155,-971834.3118,72136,100,0,0,0,0,0,0,0,0,72136,6492.24,16042.64965
Abies balsamea,Max CL,Forest Service Wilderness Areas,Pemigewasset Wilderness,204663,184196700,-9.113567,-7.606773,1.506794,-8.272713,0.368173,-1693118.162,204663,100,0,0,0,0,0,0,0,0,204663,18419.67,45515.92555
Abies balsamea,Max CL,Forest Service Wilderness Areas,Porcupine Lake Wilderness,18212,16390800,-12.167247,-11.861189,0.306058,-11.990329,0.079775,-218367.872,18212,100,0,0,0,0,0,0,0,0,18212,1639.08,4050.248634
Abies balsamea,Max CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,121177,109059300,-9.350826,-7.195706,2.15512,-8.276112,0.660534,-1002874.382,121177,100,0,0,0,0,0,0,0,0,121177,10905.93,26949.09833
Abies balsamea,Max CL,Forest Service Wilderness Areas,Rainbow Lake Wilderness,30465,27418500,-12.235084,-5.939861,6.295222,-11.687313,1.578498,-356054.0052,30465,100,0,0,0,0,0,0,0,0,30465,2741.85,6775.248443
Abies balsamea,Max CL,Forest Service Wilderness Areas,Peru Peak Wilderness,34953,31457700,-7.797709,-7.271362,0.526347,-7.4996,0.200426,-262133.5136,34953,100,0,0,0,0,0,0,0,0,34953,3145.77,7773.354959
Abies balsamea,Max CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,158074,142266600,-15.324162,-8.445915,6.878247,-8.927217,0.337889,-1411160.858,158074,100,0,0,0,0,0,0,0,0,158074,14226.66,35154.78819
Abies balsamea,Max CL,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,73597,66237300,-14.080286,-13.810822,0.269464,-13.998563,0.048787,-1030252.262,73597,100,0,0,0,0,0,0,0,0,73597,6623.73,16367.56802
Abies balsamea,Max CL,Forest Service Wilderness Areas,Sylvania Wilderness,64084,57675600,-13.285669,-12.75427,0.5314,-12.95091,0.162128,-829946.1156,64084,100,0,0,0,0,0,0,0,0,64084,5767.56,14251.92914
Abies balsamea,Max CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,23291,20961900,-15.476469,-9.476469,6,-13.802801,1.216433,-321481.0466,23291,100,0,0,0,0,0,0,0,0,23291,2096.19,5179.7903
Abies balsamea,Max CL,Forest Service Wilderness Areas,Blackjack Springs Wilderness,24078,21670200,-13.979164,-13.381807,0.597357,-13.757878,0.229231,-331262.1795,24078,100,0,0,0,0,0,0,0,0,24078,2167.02,5354.814771
Abies balsamea,Max CL,Forest Service Wilderness Areas,Whisker Lake Wilderness,30121,27108900,-14.175367,-13.964827,0.210541,-14.021013,0.045172,-422326.9182,30121,100,0,0,0,0,0,0,0,0,30121,2710.89,6698.744735
Abies balsamea,Max CL,Forest Service Wilderness Areas,Wild River Wilderness,107113,96401700,-16.06374,-8.703279,7.360461,-10.763126,2.710153,-1152870.695,107113,100,0,0,0,0,0,0,0,0,107113,9640.17,23821.34208
Abies balsamea,Max CL,States,Connecticut,543618,489256200,-7.566236,-5.426427,2.139809,-6.653882,0.294835,-3617170.279,543618,100,0,0,0,0,0,0,0,0,543618,48925.62,120897.6533
Abies balsamea,Max CL,States,Iowa,12757,11481300,-2.287867,0.02215,2.310017,-1.388775,0.491858,-17716.59871,9316,73.02657365,3426,26.85584385,15,0.117582504,0,0,15,0.117582504,12757,1148.13,2837.086637
Abies balsamea,Max CL,States,Maine,69236766,62313089400,-18.195515,-5.948326,12.247189,-15.289614,3.090172,-1058603414,69236766,100,0,0,0,0,0,0,0,0,69236766,6231308.94,15397875.96
Abies balsamea,Max CL,States,Massachusetts,2592052,2332846800,-7.649981,-6.184009,1.465973,-6.872525,0.311749,-17813942.7,2592052,100,0,0,0,0,0,0,0,0,2592052,233284.68,576458.1085
Abies balsamea,Max CL,States,Michigan,58686927,52818234300,-15.665438,-4.105777,11.559661,-10.016608,3.170889,-587843968.2,58686927,100,0,0,0,0,0,0,0,0,58686927,5281823.43,13051649.79
Abies balsamea,Max CL,States,Minnesota,75763006,68186705400,-17.073713,-1.676237,15.397476,-11.933227,3.464321,-904097160.6,75763006,100,0,0,0,0,0,0,0,0,75763006,6818670.54,16849275.84
Abies balsamea,Max CL,States,New Hampshire,14573752,13116376800,-17.222561,-7.195706,10.026855,-11.574164,3.221098,-168678995.5,14573752,100,0,0,0,0,0,0,0,0,14573752,1311637.68,3241122.289
Abies balsamea,Max CL,States,New York,46911054,42219948600,-16.099127,-0.90658,15.192547,-9.562201,3.671841,-448572940.3,46902270,99.9812752,8784,0.018724798,0,0,0,0,0,0,46911054,4221994.86,10432760.4
Abies balsamea,Max CL,States,Pennsylvania,3954861,3559374900,-7.191288,-2.582924,4.608364,-5.55792,0.812749,-21980801.07,3954861,100,0,0,0,0,0,0,0,0,3954861,355937.49,879539.3347
Abies balsamea,Max CL,States,Vermont,18546936,16692242400,-16.655231,-6.089007,10.566224,-10.751465,3.557896,-199406736.8,18546936,100,0,0,0,0,0,0,0,0,18546936,1669224.24,4124736.558
Abies balsamea,Max CL,States,Virginia,130792,117712800,-6.391293,-2.896967,3.494326,-4.978663,1.051334,-651169.226,130792,100,0,0,0,0,0,0,0,0,130792,11771.28,29087.42144
Abies balsamea,Max CL,States,West Virginia,758142,682327800,-8.367905,-5.206911,3.160994,-6.231245,0.599863,-4724168.894,758142,100,0,0,0,0,0,0,0,0,758142,68232.78,168606.611
Abies balsamea,Max CL,States,Wisconsin,53131410,47818269000,-15.150437,-2.23686,12.913577,-10.178381,3.509608,-540791750.5,53131410,100,0,0,0,0,0,0,0,0,53131410,4781826.9,11816133.36
Abies balsamea,Min CL,Class I Areas,Rainbow Lake Wilderness,30285,27256500,-6.235084,0.060139,6.295222,-5.684458,1.582734,-172153.8223,28036,92.57388146,2248,7.422816576,1,0.003301965,0,0,1,0.003301965,30285,2725.65,6735.217433
Abies balsamea,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,122480,110232000,-3.350826,-1.195706,2.15512,-2.279575,0.660831,-279202.3823,122480,100,0,0,0,0,0,0,0,0,122480,11023.2,27238.87836
Abies balsamea,Min CL,Class I Areas,Lye Brook Wilderness,70882,63793800,-1.797111,-0.404727,1.392384,-0.563686,0.190884,-39955.18803,1551,2.188143675,69331,97.81185632,0,0,0,0,0,0,70882,6379.38,15763.76695
Abies balsamea,Min CL,Class I Areas,Great Gulf Wilderness,19050,17145000,-2.81947,-1.668925,1.150545,-2.359327,0.487638,-44945.17102,19050,100,0,0,0,0,0,0,0,0,19050,1714.5,4236.615225
Abies balsamea,Min CL,Class I Areas,Dolly Sods Wilderness,38173,34355700,-0.267435,0.718466,0.985901,0.385034,0.294109,14697.9205,0,0,5301,13.88677861,32872,86.11322139,0,0,32872,86.11322139,38173,3435.57,8489.465249
Abies balsamea,Min CL,Class I Areas,Boundary Waters Canoe Area Wilderness,3505157,3154641300,-10.990082,-7.818759,3.171322,-9.16457,0.528329,-32123257.57,3505157,100,0,0,0,0,0,0,0,0,3505157,315464.13,779527.6384
Abies balsamea,Min CL,Class I Areas,Shenandoah NP,91083,81974700,-0.31166,3.103033,3.414693,1.178388,1.081547,107331.0795,0,0,10457,11.48073735,55476,60.90708475,25150,27.6121779,80626,88.51926265,91083,8197.47,20256.35824
Abies balsamea,Min CL,Class I Areas,Isle Royale NP,326221,293598900,-4.081876,-1.486294,2.595582,-3.052801,0.977932,-995887.9152,326221,100,0,0,0,0,0,0,0,0,326221,29359.89,72549.75618
Abies balsamea,Min CL,Class I Areas,Acadia NP,40979,36881100,-6.197096,-3.408618,2.788477,-6.060924,0.191021,-248370.6133,40979,100,0,0,0,0,0,0,0,0,40979,3688.11,9113.504216
Abies balsamea,Min CL,Class I Areas,Voyageurs NP,517169,465452100,-10.495436,-3.800912,6.694523,-9.568106,1.164132,-4948327.716,517169,100,0,0,0,0,0,0,0,0,517169,46545.21,115015.5412
Abies balsamea,Min CL,Class I Areas,Seney Wilderness,74128,66715200,-2.5285,-2.021277,0.507223,-2.322574,0.176131,-172167.7912,74128,100,0,0,0,0,0,0,0,0,74128,6671.52,16485.6595
Abies balsamea,Min CL,Class I Areas,Moosehorn Wilderness EDM,9694,8724600,-10.40799,-4.379309,6.028681,-6.742813,2.925151,-65364.82525,9694,100,0,0,0,0,0,0,0,0,9694,872.46,2155.892283
Abies balsamea,Min CL,Class I Areas,Moosehorn Wilderness BAR,11168,10051200,-10.656473,-10.457534,0.198939,-10.583784,0.084637,-118199.7022,11168,100,0,0,0,0,0,0,0,0,11168,1005.12,2483.701776
Abies balsamea,Min CL,Ecoregions Combined,All Ecoregions,342304334,308073900600,-12.195516,6.02215,18.217666,-5.512397,3.977116,-1886917516,282837374,82.62745922,31512917,9.206111016,19927370,5.82153599,8026673,2.344893769,27954043,8.16642976,342304334,30807390.06,76126601.21
Abies balsamea,Min CL,Ecoregions Level 2,Atlantic Highlands,100982399,90884159100,-12.195516,2.391654,14.58717,-6.277037,4.101555,-633870250.5,89555164,88.68393392,6885630,6.818643712,3725113,3.688873543,816492,0.808548824,4541605,4.497422368,100982399,9088415.91,22457930.13
Abies balsamea,Min CL,Ecoregions Level 2,Mixed Wood Plains,73712042,66340837800,-11.691663,6.02215,17.713813,-4.863913,4.980507,-358528929.1,49431085,67.05971461,9910509,13.44489819,8768925,11.89619058,5601523,7.599196614,14370448,19.4953872,73712042,6634083.78,16393152.72
Abies balsamea,Min CL,Ecoregions Level 2,Mixed Wood Shield,167609893,150848903700,-11.073713,3.371107,14.44482,-5.336907,3.269711,-894518335.9,143851125,85.82496082,14716778,8.780375512,7433332,4.43490051,1608658,0.959763157,9041990,5.394663667,167609893,15084890.37,37275518.35
