Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,Lo_Count,Lo_Percent,Hi_Count,Hi_Percent,Count_Hist,Area_HA,Area_Acres
Acer rubrum,Min CL,Forest Service Wilderness Areas,Garden of the Gods Wilderness,16121,14508900,18.5,18.5,0,18.5,0,298238.5,0,0,16121,100,16121,1450.89,3585.221735
Acer rubrum,Min CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,21211,19089900,11,11,0,11,0,233321,21211,100,0,0,21211,1908.99,4717.20974
Acer rubrum,Min CL,Forest Service Wilderness Areas,Glastenbury Wilderness,100221,90198900,11,18.5,7.5,11.770871,2.277563,1179688.5,89920,89.72171501,10301,10.27828499,100221,9019.89,22288.59918
Acer rubrum,Min CL,Forest Service Wilderness Areas,Great Gulf Wilderness,18718,16846200,11,11,0,11,0,205898,18718,100,0,0,18718,1684.62,4162.780251
Acer rubrum,Min CL,Forest Service Wilderness Areas,Headwaters Wilderness,76844,69159600,11,18.5,7.5,13.796542,3.626764,1060181.5,48191,62.71276873,28653,37.28723127,76844,6915.96,17089.68296
Acer rubrum,Min CL,Forest Service Wilderness Areas,Hickory Creek Wilderness,38376,34538400,18.5,18.5,0,18.5,0,709956,0,0,38376,100,38376,3453.84,8534.611332
Acer rubrum,Min CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,15906,14315400,11,11,0,11,0,174966,15906,100,0,0,15906,1431.54,3537.406917
Acer rubrum,Min CL,Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,30301,27270900,18.5,18.5,0,18.5,0,560568.5,0,0,30301,100,30301,2727.09,6738.775745
Acer rubrum,Min CL,Forest Service Wilderness Areas,James River Face Wilderness,29814,26832600,18.5,18.5,0,18.5,0,551559,0,0,29814,100,29814,2683.26,6630.469623
Acer rubrum,Min CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,55419,49877100,11,11,0,11,0,609609,55419,100,0,0,55419,4987.71,12324.8808
Acer rubrum,Min CL,Forest Service Wilderness Areas,Kimberling Creek Wilderness,19461,17514900,18.5,18.5,0,18.5,0,360028.5,0,0,19461,100,19461,1751.49,4328.019365
Acer rubrum,Min CL,Forest Service Wilderness Areas,Laurel Fork North Wilderness,26666,23999400,11,18.5,7.5,11.874147,2.406651,316636,23558,88.34470862,3108,11.65529138,26666,2399.94,5930.371737
Acer rubrum,Min CL,Forest Service Wilderness Areas,Laurel Fork South Wilderness,25959,23363100,11,11,0,11,0,285549,25959,100,0,0,25959,2336.31,5773.138826
Acer rubrum,Min CL,Forest Service Wilderness Areas,Lewis Fork Wilderness,12913,11621700,11,18.5,7.5,11.167273,1.107506,144203,12625,97.76968946,288,2.23031054,12913,1162.17,2871.780179
Acer rubrum,Min CL,Forest Service Wilderness Areas,Little Dry Run Wilderness,5931,5337900,18.5,18.5,0,18.5,0,109723.5,0,0,5931,100,5931,533.79,1319.02178
Acer rubrum,Min CL,Forest Service Wilderness Areas,Little Wilson Creek Wilderness,5081,4572900,11,18.5,7.5,17.146428,2.884377,87121,917,18.04762842,4164,81.95237158,5081,457.29,1129.986455
Acer rubrum,Min CL,Forest Service Wilderness Areas,Lusk Creek Wilderness,24856,22370400,18.5,18.5,0,18.5,0,459836,0,0,24856,100,24856,2237.04,5527.837692
Acer rubrum,Min CL,Forest Service Wilderness Areas,Lye Brook Wilderness,80981,72882900,11,18.5,7.5,11.506786,1.882567,931831,75509,93.24285944,5472,6.757140564,80981,7288.29,18009.729
Acer rubrum,Min CL,Forest Service Wilderness Areas,Mackinac Wilderness,40593,36533700,11,11,0,11,0,446523,40593,100,0,0,40593,3653.37,9027.659939
Acer rubrum,Min CL,Forest Service Wilderness Areas,McCormick Wilderness,65124,58611600,11,11,0,11,0,716364,65124,100,0,0,65124,5861.16,14483.21942
Acer rubrum,Min CL,Forest Service Wilderness Areas,Mountain Lake Wilderness,58422,52579800,11,18.5,7.5,18.497304,0.142169,1080649.5,21,0.035945363,58401,99.96405464,58422,5257.98,12992.73148
Acer rubrum,Min CL,Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,9316,8384400,18.5,18.5,0,18.5,0,172346,0,0,9316,100,9316,838.44,2071.827162
Acer rubrum,Min CL,Forest Service Wilderness Areas,Otter Creek Wilderness,71098,63988200,11,18.5,7.5,13.831725,3.635832,983408,44254,62.24366368,26844,37.75633632,71098,6398.82,15811.80416
Acer rubrum,Min CL,Forest Service Wilderness Areas,Panther Den Wilderness,4120,3708000,18.5,18.5,0,18.5,0,76220,0,0,4120,100,4120,370.8,916.26534
Acer rubrum,Min CL,Forest Service Wilderness Areas,Pemigewasset Wilderness,204305,183874500,11,18.5,7.5,11.097795,0.850822,2267335,201641,98.69606715,2664,1.303932846,204305,18387.45,45436.30832
Acer rubrum,Min CL,Forest Service Wilderness Areas,Peru Peak Wilderness,34953,31457700,11,11,0,11,0,384483,34953,100,0,0,34953,3145.77,7773.354959
Acer rubrum,Min CL,Forest Service Wilderness Areas,Peters Mountain Wilderness,18246,16421400,18.5,18.5,0,18.5,0,337551,0,0,18246,100,18246,1642.14,4057.810047
Acer rubrum,Min CL,Forest Service Wilderness Areas,Porcupine Lake Wilderness,17771,15993900,18.5,18.5,0,18.5,0,328763.5,0,0,17771,100,17771,1599.39,3952.17266
Acer rubrum,Min CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,121335,109201500,11,18.5,7.5,11.444183,1.770332,1388580,114149,94.07755388,7186,5.92244612,121335,10920.15,26984.23666
Acer rubrum,Min CL,Forest Service Wilderness Areas,Priest Wilderness,23564,21207600,11,18.5,7.5,17.621541,2.411794,415234,2760,11.71278221,20804,88.28721779,23564,2120.76,5240.503998
Acer rubrum,Min CL,Forest Service Wilderness Areas,Raccoon Branch Wilderness,6356,5720400,18.5,18.5,0,18.5,0,117586,0,0,6356,100,6356,572.04,1413.539442
Acer rubrum,Min CL,Forest Service Wilderness Areas,Rainbow Lake Wilderness,30424,27381600,18.5,18.5,0,18.5,0,562844,0,0,30424,100,30424,2738.16,6766.130268
Acer rubrum,Min CL,Forest Service Wilderness Areas,Ramseys Draft Wilderness,28950,26055000,18.5,18.5,0,18.5,0,535575,0,0,28950,100,28950,2605.5,6438.320775
Acer rubrum,Min CL,Forest Service Wilderness Areas,Rich Hole Wilderness,25648,23083200,18.5,18.5,0,18.5,0,474488,0,0,25648,100,25648,2308.32,5703.974136
Acer rubrum,Min CL,Forest Service Wilderness Areas,Roaring Plains West Wilderness,28692,25822800,11,18.5,7.5,12.111198,2.664437,347494.5,24441,85.18402342,4251,14.81597658,28692,2582.28,6380.942994
Acer rubrum,Min CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,23117,20805300,11,18.5,7.5,12.343492,2.875973,285344.5,18976,82.08677597,4141,17.91322403,23117,2080.53,5141.093657
Acer rubrum,Min CL,Forest Service Wilderness Areas,Rough Mountain Wilderness,30212,27190800,18.5,18.5,0,18.5,0,558922,0,0,30212,100,30212,2719.08,6718.982634
Acer rubrum,Min CL,Forest Service Wilderness Areas,Round Island Wilderness,358,322200,11,11,0,11,0,3938,358,100,0,0,358,32.22,79.617231
Acer rubrum,Min CL,Forest Service Wilderness Areas,Saint Mary's Wilderness,37427,33684300,18.5,18.5,0,18.5,0,692399.5,0,0,37427,100,37427,3368.43,8323.558952
Acer rubrum,Min CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,158046,142241400,11,18.5,7.5,11.041333,0.555237,1745038.5,157175,99.44889463,871,0.551105374,158046,14224.14,35148.56115
Acer rubrum,Min CL,Forest Service Wilderness Areas,Shawvers Run Wilderness,13103,11792700,18.5,18.5,0,18.5,0,242405.5,0,0,13103,100,13103,1179.27,2914.035134
Acer rubrum,Min CL,Forest Service Wilderness Areas,Spice Run Wilderness,17946,16151400,18.5,18.5,0,18.5,0,332001,0,0,17946,100,17946,1615.14,3991.091697
Acer rubrum,Min CL,Forest Service Wilderness Areas,Stone Mountain Wilderness,12978,11680200,18.5,18.5,0,18.5,0,240093,0,0,12978,100,12978,1168.02,2886.235821
Acer rubrum,Min CL,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,72548,65293200,11,18.5,7.5,13.755383,3.615693,997925.5,45895,63.26156476,26653,36.73843524,72548,6529.32,16134.27619
Acer rubrum,Min CL,Forest Service Wilderness Areas,Sylvania Wilderness,60024,54021600,11,11,0,11,0,660264,60024,100,0,0,60024,5402.16,13349.00747
Acer rubrum,Min CL,Forest Service Wilderness Areas,Three Ridges Wilderness,17904,16113600,11,18.5,7.5,14.651558,3.748708,262321.5,9187,51.31255585,8717,48.68744415,17904,1611.36,3981.751128
Acer rubrum,Min CL,Forest Service Wilderness Areas,Thunder Ridge Wilderness,7886,7097400,11,18.5,7.5,15.484213,3.677422,122108.5,3171,40.21049962,4715,59.78950038,7886,709.74,1753.803027
Acer rubrum,Min CL,Forest Service Wilderness Areas,Whisker Lake Wilderness,28846,25961400,11,11,0,11,0,317306,28846,100,0,0,28846,2596.14,6415.191747
Acer rubrum,Min CL,Forest Service Wilderness Areas,Wild River Wilderness,107010,96309000,11,18.5,7.5,11.108845,0.896934,1188757.5,105457,98.54873376,1553,1.451266237,107010,9630.9,23798.43545
Acer rubrum,Min CL,States,Connecticut,8798156,7918340400,18.5,18.5,0,18.5,0,162765886,0,0,8798156,100,8798156,791834.04,1956661.505
Acer rubrum,Min CL,States,Delaware,791637,712473300,18.5,18.5,0,18.5,0,14645284.5,0,0,791637,100,791637,71247.33,176055.7148
Acer rubrum,Min CL,States,District of Columbia,9915,8923500,18.5,18.5,0,18.5,0,183427.5,0,0,9915,100,9915,892.35,2205.041468
Acer rubrum,Min CL,States,Illinois,9700582,8730523800,18.5,18.5,0,18.5,0,179460767,0,0,9700582,100,9700582,873052.38,2157356.084
Acer rubrum,Min CL,States,Indiana,21318269,19186442100,18.5,18.5,0,18.5,0,394387976.5,0,0,21318269,100,21318269,1918644.21,4741065.775
Acer rubrum,Min CL,States,Kentucky,57304229,51573806100,11,18.5,7.5,18.493421,0.222036,1059751227,50268,0.087721274,57253961,99.91227873,57304229,5157380.61,12744145.36
Acer rubrum,Min CL,States,Maine,72968526,65671673400,11,18.5,7.5,14.782634,3.749858,1078667039,36166759,49.56487541,36801767,50.43512459,72968526,6567167.34,16227798.86
Acer rubrum,Min CL,States,Maryland,7090390,6381351000,18.5,18.5,0,18.5,0,131172215,0,0,7090390,100,7090390,638135.1,1576863.739
Acer rubrum,Min CL,States,Massachusetts,13343977,12009579300,11,18.5,7.5,18.448764,0.617774,246179882,91159,0.683147161,13252818,99.31685284,13343977,1200957.93,2967627.093
Acer rubrum,Min CL,States,Michigan,82621537,74359383300,11,18.5,7.5,14.302627,3.723219,1181705027,46239121,55.96497315,36382416,44.03502685,82621537,7435938.33,18374575.41
Acer rubrum,Min CL,States,Minnesota,60371774,54334596600,11,18.5,7.5,11.479511,1.834776,693038456.5,56511915,93.60651718,3859859,6.393482822,60371774,5433459.66,13426350.49
Acer rubrum,Min CL,States,New Hampshire,21582913,19424621700,11,18.5,7.5,16.15763,3.475785,348728715.5,6740690,31.23160437,14842223,68.76839563,21582913,1942462.17,4799921.145
Acer rubrum,Min CL,States,New Jersey,7529509,6776558100,11,18.5,7.5,18.499992,0.007731,139295856.5,8,0.000106249,7529501,99.99989375,7529509,677655.81,1674521.389
Acer rubrum,Min CL,States,New York,83810449,75429404100,11,18.5,7.5,16.724299,3.188204,1401671032,19842970,23.67600966,63967479,76.32399034,83810449,7542940.41,18638982.9
Acer rubrum,Min CL,States,Ohio,37138701,33424830900,11,18.5,7.5,18.497773,0.129221,686983258.5,11028,0.029694092,37127673,99.97030591,37138701,3342483.09,8259442.84
Acer rubrum,Min CL,States,Pennsylvania,65971509,59374358100,11,18.5,7.5,18.278101,1.270826,1205833937,1951864,2.958646891,64019645,97.04135311,65971509,5937435.81,14671700.76
Acer rubrum,Min CL,States,Rhode Island,1591008,1431907200,18.5,18.5,0,18.5,0,29433648,0,0,1591008,100,1591008,143190.72,353831.4287
Acer rubrum,Min CL,States,Vermont,20576260,18518634000,11,18.5,7.5,15.102478,3.733398,310752515,9321106,45.30029267,11255154,54.69970733,20576260,1851863.4,4576047.055
Acer rubrum,Min CL,States,Virginia,46879697,42191727300,11,18.5,7.5,18.387095,0.913259,861981434.5,705728,1.505402221,46173969,98.49459778,46879697,4219172.73,10425786.77
Acer rubrum,Min CL,States,West Virginia,42850241,38565216900,11,18.5,7.5,17.892664,2.046011,766704976,3469931,8.097809765,39380310,91.90219024,42850241,3856521.69,9529657.922
Acer rubrum,Min CL,States,Wisconsin,65893002,59303701800,11,18.5,7.5,16.790937,3.145962,1106405247,15015372,22.78750633,50877630,77.21249367,65893002,5930370.18,14654241.23
Acer saccharum,Min CL,Class I Areas,Acadia NP,121648,109483200,8.5,17.25,8.75,9.967708,3.269293,1212551.75,101243,83.22619361,20405,16.77380639,121648,10948.32,27053.84614
Acer saccharum,Min CL,Class I Areas,Boundary Waters Canoe Area Wilderness,2608030,2347227000,8.5,8.5,0,8.5,0,22168255,2608030,100,0,0,2608030,234722.7,580011.5278
Acer saccharum,Min CL,Class I Areas,Dolly Sods Wilderness,45918,41326200,8.5,17.25,8.75,9.234979,2.427111,424051.75,42061,91.60024391,3857,8.399756087,45918,4132.62,10211.91065
Acer saccharum,Min CL,Class I Areas,Great Gulf Wilderness,19050,17145000,8.5,8.5,0,8.5,0,161925,19050,100,0,0,19050,1714.5,4236.615225
Acer saccharum,Min CL,Class I Areas,Isle Royale NP,447877,403089300,8.5,8.5,0,8.5,0,3806954.5,447877,100,0,0,447877,40308.93,99605.38148
Acer saccharum,Min CL,Class I Areas,James River Face Wilderness,33444,30099600,8.5,17.25,8.75,9.183643,2.348299,307137.75,30831,92.18693936,2613,7.813060639,33444,3009.96,7437.761658
Acer saccharum,Min CL,Class I Areas,Lye Brook Wilderness,70855,63769500,8.5,17.25,8.75,8.543099,0.612581,605321.25,70506,99.50744478,349,0.492555218,70855,6376.95,15757.7623
Acer saccharum,Min CL,Class I Areas,Mammoth Cave NP,175318,157786200,8.5,8.5,0,8.5,0,1490203,175318,100,0,0,175318,15778.62,38989.75895
Acer saccharum,Min CL,Class I Areas,Moosehorn Wilderness BAR,11076,9968400,17.25,17.25,0,17.25,0,191061,0,0,11076,100,11076,996.84,2463.241482
Acer saccharum,Min CL,Class I Areas,Moosehorn Wilderness EDM,9509,8558100,17.25,17.25,0,17.25,0,164030.25,0,0,9509,100,9509,855.81,2114.749301
Acer saccharum,Min CL,Class I Areas,Otter Creek Wilderness,89187,80268300,8.5,8.5,0,8.5,0,758089.5,89187,100,0,0,89187,8026.83,19834.69827
Acer saccharum,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,122459,110213100,8.5,17.25,8.75,8.55559,0.695214,1047709,121681,99.36468532,778,0.635314677,122459,11021.31,27234.20808
Acer saccharum,Min CL,Class I Areas,Rainbow Lake Wilderness,28561,25704900,17.25,17.25,0,17.25,0,492677.25,0,0,28561,100,28561,2570.49,6351.809315
Acer saccharum,Min CL,Class I Areas,Seney Wilderness,11934,10740600,8.5,8.5,0,8.5,0,101439,11934,100,0,0,11934,1074.06,2654.055963
Acer saccharum,Min CL,Class I Areas,Shenandoah NP,794994,715494600,8.5,17.25,8.75,10.999129,3.952434,8744241.5,567932,71.43852658,227062,28.56147342,794994,71549.46,176802.2931
Acer saccharum,Min CL,Class I Areas,Voyageurs NP,330934,297840600,8.5,8.5,0,8.5,0,2812939,330934,100,0,0,330934,29784.06,73597.90146
Acer saccharum,Min CL,Ecoregions Combined,All Ecoregions,427048398,384343558200,8.5,17.25,8.75,14.528358,4.050559,6204312067,132831177,31.10447847,294217221,68.89552153,427048398,38434355.82,94973214.95
Acer saccharum,Min CL,Ecoregions Level 2,Atlantic Highlands,140333779,126300401100,8.5,17.25,8.75,13.68824,4.298752,1920922504,57124021,40.70582393,83209758,59.29417607,140333779,12630040.11,31209460.61
Acer saccharum,Min CL,Ecoregions Level 2,Mixed Wood Plains,172952190,155656971000,8.5,17.25,8.75,16.658652,2.196497,2881150421,11688555,6.758257875,161263635,93.24174213,172952190,15565697.1,38463615.82
Acer saccharum,Min CL,Ecoregions Level 2,Mixed Wood Shield,113762429,102386186100,8.5,17.25,8.75,12.32603,4.340421,1402239142,64018601,56.27393997,49743828,43.72606003,113762429,10238618.61,25300138.52
Acer saccharum,Min CL,Ecoregions Level 3,Acadian Plains and Hills,35189585,31670626500,8.5,17.25,8.75,16.696199,2.130508,587532315,2227203,6.329153924,32962382,93.67084608,35189585,3167062.65,7825970.161
Acer saccharum,Min CL,Ecoregions Level 3,Driftless Area,16124721,14512248900,8.5,17.25,8.75,17.238744,0.313623,277969944.8,20742,0.128634784,16103979,99.87136522,16124721,1451224.89,3586049.264
Acer saccharum,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,16672005,15004804500,8.5,17.25,8.75,16.727247,2.07384,278876753.8,996038,5.974314427,15675967,94.02568557,16672005,1500480.45,3707762.216
Acer saccharum,Min CL,Ecoregions Level 3,Erie Drift Plain,13805172,12424654800,8.5,17.25,8.75,16.991493,1.481592,234570477,407856,2.954371014,13397316,97.04562899,13805172,1242465.48,3070194.324
Acer saccharum,Min CL,Ecoregions Level 3,North Central Appalachians,25623640,23061276000,8.5,17.25,8.75,16.400048,2.591266,420228935,2489012,9.7137331,23134628,90.2862669,25623640,2306127.6,5698556.606
Acer saccharum,Min CL,Ecoregions Level 3,North Central Hardwood Forests,23627598,21264838200,8.5,17.25,8.75,15.003178,3.822497,354489063,6067086,25.67796354,17560512,74.32203646,23627598,2126483.82,5254647.843
Acer saccharum,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,23351182,21016063800,8.5,17.25,8.75,17.205133,0.624956,401760199.5,119736,0.512762052,23231446,99.48723795,23351182,2101606.38,5193174.445
Acer saccharum,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,30417584,27375825600,8.5,17.25,8.75,16.732452,2.064144,508960761.5,1799150,5.914835314,28618434,94.08516469,30417584,2737582.56,6764703.385
Acer saccharum,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,114710139,103239125100,8.5,17.25,8.75,13.082484,4.370077,1500693569,54635009,47.6287532,60075130,52.3712468,114710139,10323912.51,25510904.01
Acer saccharum,Min CL,Ecoregions Level 3,Northern Lakes and Forests,108355983,97520384700,8.5,17.25,8.75,12.516931,4.360322,1356284351,58612155,54.09221842,49743828,45.90778158,108355983,9752038.47,24097774.66
Acer saccharum,Min CL,Ecoregions Level 3,Northern Minnesota Wetlands,5406446,4865801400,8.5,8.5,0,8.5,0,45954791,5406446,100,0,0,5406446,486580.14,1202363.855
Acer saccharum,Min CL,Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,13764343,12387908700,8.5,17.25,8.75,17.217742,0.530299,236990906.8,50744,0.368662711,13713599,99.63133729,13764343,1238790.87,3061114.179
Acer saccharum,Min CL,Forest Service Admin Areas,Allegheny National Forest,3108969,2798072100,8.5,17.25,8.75,17.181356,0.771961,53416302.75,24390,0.784504445,3084579,99.21549555,3108969,279807.21,691417.6063
Acer saccharum,Min CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,6381262,5743135800,8.5,17.25,8.75,15.786722,3.265349,100739207,1067150,16.72318109,5314112,83.27681891,6381262,574313.58,1419157.572
Acer saccharum,Min CL,Forest Service Admin Areas,Chippewa National Forest,2842158,2557942200,8.5,8.5,0,8.5,0,24158343,2842158,100,0,0,2842158,255794.22,632080.3073
Acer saccharum,Min CL,Forest Service Admin Areas,Daniel Boone National Forest,7412645,6671380500,8.5,17.25,8.75,10.609367,3.742664,78643470,5625675,75.89295049,1786970,24.10704951,7412645,667138.05,1648531.478
Acer saccharum,Min CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,12261456,11035310400,8.5,17.25,8.75,14.676178,3.987027,179951307.3,3606721,29.41511188,8654735,70.58488812,12261456,1103531.04,2726880.376
Acer saccharum,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,3429146,3086231400,8.5,17.25,8.75,10.012377,3.308476,34333901,2836442,82.71569656,592704,17.28430344,3429146,308623.14,762623.2101
Acer saccharum,Min CL,Forest Service Admin Areas,Hiawatha National Forest,2789121,2510208900,8.5,17.25,8.75,11.385075,4.113484,31754352.25,1869484,67.02771232,919637,32.97228768,2789121,251020.89,620285.1702
Acer saccharum,Min CL,Forest Service Admin Areas,Hoosier National Forest,2123594,1911234600,8.5,17.25,8.75,16.921034,1.664403,35933405.25,79839,3.759616951,2043755,96.24038305,2123594,191123.46,472275.6258
